S/N,Title,Images,Shelflist,Position,Author,Category,SubCategory,Publisher,Description,Tags
7913,"Smash it, crash it, launch it",https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Smash-it-crash-it-launch.jpg,24-5,042,Rain Newcomb,Sách học và hoạt động,Hoạt động (7-9 tuổi),Lark Books,"Crash, boom, bang: destroy! There's nothing children love more than the satisfying smash and bash of things being demolished. They always do it for sheer amusement; now they can do it in the name of science. Just imagine watching a marshmallow grow bigger and bigger: up to four times its size in the microwave. Will it blow up? Or crashing cardboard racecars powered by ordinary balloons, or launching homemade rockets. With over 50 mind-blowing, eye-popping experiments accompanied by safety precautions and commonsense advice, kids and parents are set for a smashing time!",Age 7 - 9
7995,"Solid, liquid or gas?",https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Solid-liquid-or-gas.jpg,25-5,039,Sally Hewitt,Sách tham khảo,Mọi thứ vận hành ra sao,Children's Press,"Part of the It's Science series which explores a variety of everyday materials from building bricks to cooking oil, illustrated with photographs. Meets the requirements of National Curriculum Key Stage 1 Science.",10-12 tuổi
8030,Sounds all around us,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Sounds-all-around-us.jpg,25-5,086,Nancy Leber,Sách tham khảo,Mọi thứ vận hành ra sao,Compass Point Books,Discusses common sounds such as shouts or whispers using an easy-to-read text that incorporates phonics instruction.,10-12 tuổi
8135,Star Wars supreme sticker book,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Star-Wars-supreme-sticker-book.jpg,24-6,041,Chirpy Bird,Sách học và hoạt động,Hoạt động (7-9 tuổi),Star Wars,"In the lead-up to the most anticipated film of the decade, Star Wars: Episode VII : The Force Awakens in December 2015, the stories from everyone's favourite original trilogy have been retold for both existing and new fans alike. Inside you will find full-colour stickers and loads of activities! Features brand new artwork in the lead up to the biggest film of the decade - Star Wars: Episode VII : The Force Awakens.",Age 7 - 9
8136,Star Wars transfer activity book,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Star-Wars-transfer-activity-book.jpg,24-6,018,Disney,Sách học và hoạt động,Hoạt động (7-9 tuổi),Egmont,"Fans of the Star Wars Rebels TV series will love this out-of-this-world activity book with more than 60 transfers!
Use your transfers to create epic battle scenes, complete mind-boggling puzzles and design your own rebel look.
Plus, learn all about your favourite rebels with cool trivia and word games. 
Have you got what it takes to join the Rebellion?
Based on the award-winning animated television series that features the voices of Freddie Prinze JR, Sarah Michelle Geller, Jason Isaacs and James Earl Jones as Darth Vader, these thrilling Star Wars adventures will delight young rebels aged six and upwards.",Age 7 - 9
8137,Star Wars transfer activity book,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Star-Wars-transfer-activity-book.jpg,24-6,017,Disney,Sách học và hoạt động,Hoạt động (7-9 tuổi),Egmont,"Fans of the Star Wars Rebels TV series will love this out-of-this-world activity book with more than 60 transfers!
Use your transfers to create epic battle scenes, complete mind-boggling puzzles and design your own rebel look.
Plus, learn all about your favourite rebels with cool trivia and word games. 
Have you got what it takes to join the Rebellion?
Based on the award-winning animated television series that features the voices of Freddie Prinze JR, Sarah Michelle Geller, Jason Isaacs and James Earl Jones as Darth Vader, these thrilling Star Wars adventures will delight young rebels aged six and upwards.",Age 7 - 9
8157,Starting science: light,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Starting-science-light.jpg,25-5,019,Sally Hewitt,Sách tham khảo,Mọi thứ vận hành ra sao,Hodder Wayland,"Amazing Science uses the extraordinary and mind-boggling facts about science to introduce children to the core topic of light at KS1. Each spread starts with an interesting fact supported by a dramatic picture to engage the child's interest. It then seeks to explain, in simple terms, the science behind it. 'Your Turn' boxes then challenge children to look around them for similar examples.",10-12 tuổi
8243,Storyworld 3,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Storyworld-3.jpg,24-4,032,David Vale,Sách học và hoạt động,Hoạt động (0-6 tuổi),Macmillan Education ,"An English course for young children which consists of popular stories, rhymes, songs, games and craft activities. It includes pupil's books, teacher's books, cassettes, ""Big Books"" for children to gather round for storytelling, and packs containing a story box and flash cards.",Age 0 - 6
8254,Stringed instruments,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Stringed-instruments.jpg,26-2L,009,Anita Ganeri,Sách tham khảo,Hiểu biết chung,Franklin Watts,This series presents a wide range of musical instruments from different cultures around the world. It gives information on how the instrument is constructed and how it is played.,10-12 tuổi
8255,Stringed instruments,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Stringed-instruments.jpg,26-2L,008,Anita Ganeri,Sách tham khảo,Hiểu biết chung,Franklin Watts,This series presents a wide range of musical instruments from different cultures around the world. It gives information on how the instrument is constructed and how it is played.,10-12 tuổi
8259,Stupendous sports stadiums,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Stupendous-sports-stadiums.jpg,27-4,027,Michael Sandler,Sách tham khảo,Phát minh,Bearport Publishing,"Discover the most stupendous sports stadiums in the world and learn about their incredible features through comparisons. For instance, did you know that ANZ Stadium in Australia is one of the most eco-friendly stadiums around? It has four large tanks that can collect 850,000 gallons (3,217,600 l) of rainwater that's used to water the field. That's enough water to fill about 28,000 bathtubs! Or did you know that the new Cowboys Stadium has a massive video screen display that hangs 90 feet (27 m) in the airso high that the White House could easily fit between the screen and the field? This book is filled with dazzling photos and fascinating comparisons that will help readers understand just how amazing these stupendous stadiums really are.",10-12 tuổi
8309,Super simple things to do with bubbles,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Super-simple-things-to-do-with-bubbles.jpg,24-6,050,Kelly Doudna,Sách học và hoạt động,Hoạt động (7-9 tuổi),Super Sandcastle,Simple step-by-step text and photographs for six bubble experiments. Includes a materials list.,Age 7 - 9
8310,Super simple things to do with pressure,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Super-simple-things-to-do-with-pressure.jpg,24-6,051,Kelly Doudna,Sách học và hoạt động,Hoạt động (7-9 tuổi),Abdo Publishing,"The science projects in Super Simple Things to Do with Pressure: Fun and Easy Science for Kids are easy and fun! Young readers can find the common household elements around the house and then complete the projects at home. No laboratory required! Each simple activity includes how-to photos, easy instructions, and short explanations. Readers will be thinking like scientists in no time! Besides adhering to science standards, this title also includes beginning math principles. For those familiar with the Checkerboard Cool series, this is the ""Cool junior"" series. Super simple says it all!",Age 7 - 9
8311,Super simple things to do with pressure,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Super-simple-things-to-do-with-pressure.jpg,24-6,048,Kelly Doudna,Sách học và hoạt động,Hoạt động (7-9 tuổi),Abdo Publishing,"The science projects in Super Simple Things to Do with Pressure: Fun and Easy Science for Kids are easy and fun! Young readers can find the common household elements around the house and then complete the projects at home. No laboratory required! Each simple activity includes how-to photos, easy instructions, and short explanations. Readers will be thinking like scientists in no time! Besides adhering to science standards, this title also includes beginning math principles. For those familiar with the Checkerboard Cool series, this is the ""Cool junior"" series. Super simple says it all!",Age 7 - 9
8312,Super simple things to do with temperature,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Super-simple-things-to-do-with-temperature.jpg,24-6,053,Kelly Doudna,Sách học và hoạt động,Hoạt động (7-9 tuổi),Abdo Publishing,"The science projects in Super Simple Things to Do with Temperature: Fun and Easy Science for Kids are easy and fun! Young readers can find the common household elements around the house and then complete the projects at home. No laboratory required! Each simple activity includes how-to photos, easy instructions, and short explanations. Readers will be thinking like scientists in no time! Besides adhering to science standards, this title also includes beginning math principles. For those familiar with the Checkerboard Cool series, this is the ""Cool junior"" series. Super simple says it all! ",Age 7 - 9
8313,Super simple things to do with temperature,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Super-simple-things-to-do-with-temperature.jpg,24-6,052,Kelly Doudna,Sách học và hoạt động,Hoạt động (7-9 tuổi),Abdo Publishing,"The science projects in Super Simple Things to Do with Temperature: Fun and Easy Science for Kids are easy and fun! Young readers can find the common household elements around the house and then complete the projects at home. No laboratory required! Each simple activity includes how-to photos, easy instructions, and short explanations. Readers will be thinking like scientists in no time! Besides adhering to science standards, this title also includes beginning math principles. For those familiar with the Checkerboard Cool series, this is the ""Cool junior"" series. Super simple says it all! ",Age 7 - 9
8314,Super simple things to do with water,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Super-simple-things-to-do-with-water.jpg,24-6,054,Kelly Doudna,Sách học và hoạt động,Hoạt động (7-9 tuổi),Abdo Publishing,"The science projects in Super Simple Things to Do with Water: Fun and Easy Science for Kids are easy and fun! Young readers can find the common household elements around the house and then complete the projects at home. No laboratory required! Each simple activity includes how-to photos, easy instructions, and short explanations. Readers will be thinking like scientists in no time! Besides adhering to science standards, this title also includes beginning math principles. For those familiar with the Checkerboard Cool series, this is the ""Cool junior"" series. Super simple says it all! ",Age 7 - 9
8315,Super simple things to do with water,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Super-simple-things-to-do-with-water.jpg,24-6,049,Kelly Doudna,Sách học và hoạt động,Hoạt động (7-9 tuổi),Abdo Publishing,"The science projects in Super Simple Things to Do with Water: Fun and Easy Science for Kids are easy and fun! Young readers can find the common household elements around the house and then complete the projects at home. No laboratory required! Each simple activity includes how-to photos, easy instructions, and short explanations. Readers will be thinking like scientists in no time! Besides adhering to science standards, this title also includes beginning math principles. For those familiar with the Checkerboard Cool series, this is the ""Cool junior"" series. Super simple says it all! ",Age 7 - 9
8319,Superbikes,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Superbikes.jpg,27-4,074,Sarah Tieck,Sách tham khảo,Phát minh,Big Buddy Books ,"Looks at superbikes, examining how they work, the parts they have, how they are used, and some of their history.",10-12 tuổi
8387,Tales of invention: gunpowder,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Tales-of-invention-gunpowder.jpg,27-4,043,Chris Oxlade,Sách tham khảo,Phát minh,Heinemann ,"Readers will learn the history of the invention of gunpowder in this title that includes information on the key players, the setbacks along the way, and the moments of discovery.",10-12 tuổi
8422,Technology of the ancients: the Chinese,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Technology-of-the-ancients-the-Chinese.jpg,27-3L,029,Kim Dramer,Sách tham khảo,Phát minh,Cavendish Square Publishing,"Focuses on the discoveries and inventions of the ancient Chinese civilization in the areas of transportation, agriculture, architecture, science, and technology.",10-12 tuổi
8437,Tell me about,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Tell-me-about.jpg,26-2L,024,Chancellor Press,Sách tham khảo,Hiểu biết chung,Bounty Books,"Tell Me About is full of hundreds of surprising questions and fascinating answers which can provide teasing quiz questions, settle arguments and assist with school projects. It is an intriguing reference book for the whole family. Tell Me: *Can squirrels really fly? *How long is a Martian day? *What makes hair curly? *How did the Tiger Lily get its name? Six fact-packed subject categories boost the Hiểu biết chung of your children and even you, helping to engage the whole family.",10-12 tuổi
8444,Tell me what,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Tell-me-what.jpg,26-2L,021,Chancellor Press,Sách tham khảo,Hiểu biết chung,Bounty Books,"Tell Me What is full of hundreds of surprising questions and fascinating answers which can provide teasing quiz questions, settle arguments and assist with school projects. It is an intriguing reference book for the whole family. Tell Me What: *What are hieroglyhpics? *What is a tsunami? *What is the tallest tree in the world? *What causes the leaning tower of Pisa to lean? Six fact-packed subject categories boost the Hiểu biết chung of your children and even you, helping to engage the whole family.",10-12 tuổi
8445,Tell me where,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Tell-me-where.jpg,26-2L,023,Chancellor Press,Sách tham khảo,Hiểu biết chung,Littlehampton Book,"Tell Me Where provides hundreds of brilliant answers to interesting questions which can provide teasing quiz questions, settle arguments and assist with school projects. It is an intriguing reference book for the whole family. Tell Me Where: *Where is there a moon of ice? *Where does the word 'robot' come from? *Where did chariot races take place? *Where do tears come from? Six fact-packed subject categories boost the Hiểu biết chung of your children and even you, helping to engage the whole family.",10-12 tuổi
8446,Tell me where,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Tell-me-where.jpg,26-2L,022,Chancellor Press,Sách tham khảo,Hiểu biết chung,Littlehampton Book,"Tell Me Where provides hundreds of brilliant answers to interesting questions which can provide teasing quiz questions, settle arguments and assist with school projects. It is an intriguing reference book for the whole family. Tell Me Where: *Where is there a moon of ice? *Where does the word 'robot' come from? *Where did chariot races take place? *Where do tears come from? Six fact-packed subject categories boost the Hiểu biết chung of your children and even you, helping to engage the whole family.",10-12 tuổi
8699,The bionic hand,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/The-bionic-hand.jpg,27-3L,048,Adam Woog,Sách tham khảo,Phát minh,Norwood House Press,Explores the development and creation of the ilimb which is the first commercially available bionic hand.,10-12 tuổi
8956,The earth science book: activities for kids,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/The-earth-science-book-activities-for-kids.jpg,24-6,068,Dinah Zike,Sách học và hoạt động,Hoạt động (7-9 tuổi),Jossey-Bass,"No other book on Earth science is packed with so much fun. The Earth Science Book's pages overflow with dozens and dozens of enjoyable, educational, and easy-to-do activities that explain basic Earth science facts and important environmental issues. Using simple materials you can find around the house or in your neighborhood, these activities show you all about the planet Earth, its composition and atmosphere, life on Earth, and much more.",Age 7 - 9
8978,The energy we see: a look at light,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/The-energy-we-see-a-look-at-light.jpg,25-5,025,Jennifer Boothroyd,Sách tham khảo,Mọi thứ vận hành ra sao,Lerner Classroom ,Light shines through your kitchen window. A campfire brightens the dark woods. You see light all around you. But where does most light come from? And how does it travel? Read this book to find out! ,10-12 tuổi
9170,The Gruffalo 2016 annual,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/The-Gruffalo-2016-annual.jpg,24-6,036,Julia Donaldson,Sách học và hoạt động,Hoạt động (7-9 tuổi),Pan Macmillan,"The official Gruffalo Annual is bursting with fun stories, perfect puzzles and amazing activities, featuring all your favourite characters from the deep dark wood. With 64 pages filled with crafts, recipes, quizzes, games, drawing, writing and colouring-in, it's enough to keep Gruffalo fans busy all year round!",Age 7 - 9
9175,The Gruffalo's child activity book,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/The-Gruffalo_s-child-activity-book.jpg,24-4,027,Julia Donaldson,Sách học và hoạt động,Hoạt động (0-6 tuổi),Macmillan Children's Books,"The Gruffalo's Child Activity Book includes spot-the-difference, crossword, drawing activities and more. There's even a sticker scene and over forty reusable stickers so you can have fun creating your own stories again and again. Join in the fun with Julia Donaldson and Axel Scheffler's beloved creation, the Gruffalo's Child!",Age 0 - 6
9176,The Gruffalo's child colouring book,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/The-Gruffalo_s-child-colouring-book.jpg,24-4,029,Julia Donaldson,Sách học và hoạt động,Hoạt động (0-6 tuổi),Macmillan Children's Books,"Featuring all the characters from Julia Donaldson and Axel Scheffler's bestselling picture book, The Gruffalo's Child, this fun book is packed with scenes to colour in, join-the-dots and imaginative drawing activities. Perfect for rainy days and holidays, The Gruffalo's Child Colouring Book is a must for all Gruffalo fans!",Age 0 - 6
9212,The history of the car,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/The-history-of-the-car.jpg,27-3L,032,Elizabeth Raum,Sách tham khảo,Phát minh,Heinemann Intl Inc,"Describes how the modern automobile was developed, how automobiles have changed and improved over the years, and their impact on human civilization.",10-12 tuổi
9480,The metric system,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/The-metric-system.jpg,25-5,009,Paul Challen,Sách tham khảo,Mọi thứ vận hành ra sao,Crabtree Publishing Company,Go on a trip to a science lab where you will learn about the metric system.,10-12 tuổi
9529,The mysterious secrets of dreams,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/The-mysterious-secrets-of-dreams.jpg,25-5,053,Carl Green,Sách tham khảo,Mọi thứ vận hành ra sao,Enslow Publishers,"Did you ever have a dream about winning the lottery? Have you ever had a nightmare with a giant monster chasing you? Believe it or not, you actually dream every night. Dreams are an essential part of our sleep process, and we can learn a lot about our daily lives from them. So why do we dream and what do they mean? Authors Carl R. Green and William R. Sanford unlock the secrets of dreams and show you how to explore your own dream theater in this book for reluctant readers.",10-12 tuổi
9781,The science in a pair of glasses,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/The-science-in-a-pair-of-glasses.jpg,27-4,021,Brian Williams,Sách tham khảo,Phát minh,Gareth Stevens Publishing,Do you know how eyeglasses can help improve your vision? Heres a hint: Its all about light and lenses! Discover how your eyes turn reflected light into images your brain can understand. The Science of a Pair of Glasses brings the science of light into focus.,10-12 tuổi
9783,The science of a rock concert,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/The-science-of-a-rock-concert.jpg,25-5,060,Kathy Allen,Sách tham khảo,Mọi thứ vận hành ra sao,Capstone Press,"Bravo! The music is thumping, and the band sounds good from the farthest seats. But without science, you d be left straining to hear. Come take a closer look at the science that makes a rock concert possible.",10-12 tuổi
9956,The technology behind machines of speed and flight,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/The-technology-behind-machines-of-speed-and-flight.jpg,27-3L,004,Nicolas Brasch,Sách tham khảo,Phát minh,Smart Apple Media,"Describes the recent advances in technology in the field of motor vehicles and flight, including the invention of solar cars, radar technology, and the future of space flight.",10-12 tuổi
10007,The top ten inventions that changed the world,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/The-top-ten-inventions-that-changed-the-world.jpg,27-3L,003,Chris Oxlade,Sách tham khảo,Phát minh,PowerKids Press,"Some inventions, such as man mastering flight, have changed our world forever. This spectacular book takes a look at the top inventions of all time. Readers will be inspired by the fact that these monumental inventions often take root from a basic goal; to make life a little bit easier on all of us. Inventions include the plane, steam train, radio, camera, telephone, printing press, microchip, and AK-47.",10-12 tuổi
10061,The unexplained: ghosts,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/The-unexplained-ghosts.jpg,26-2L,025,Adam Stone,Sách tham khảo,Hiểu biết chung,Bellwether Media,"Many people claim to have seen ghosts. Some say they saw an apparition or heard noises in their home when they were alone. Others claim that a drop in temperature signaled a ghost’s presence. Are these observations credible, or are they all made up? Readers will decide for themselves in this title that throws them into the middle of the mystery.",10-12 tuổi
10234,Think like a scientist at the beach,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Think-like-a-scientist-at-the-beach.jpg,25-5,038,Dana Meachen Rau,Sách tham khảo,Mọi thứ vận hành ra sao,Cherry Lake Publishing,Complete a variety of fun science experiments while enjoying fun in the sun at the beach.,10-12 tuổi
10235,Think like a scientist on the playground,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Think-like-a-scientist-on-the-playground.jpg,25-5,036,Dana Meachen Rau,Sách tham khảo,Mọi thứ vận hành ra sao,Cherry Lake Publishing,Complete a variety of fun science experiments using the equipment at your favorite playground.,10-12 tuổi
10397,Time travel,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Time-travel.jpg,27-4,051,Stuart Kallen,Sách tham khảo,Phát minh,Kidhaven ,"Through clearly written text and abundant illustrations, each book presents eyewitness accounts of contact with paranormal phenomena such as aliens, ghosts and werewolves, paired with critical thinking sidebars prompting readers to consider alternative explanations, credibility of sources and other elements of basic reasoning.",10-12 tuổi
10477,Tool kit: dig and dump,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Tool-kit-dig-and-dump.jpg,27-4,069,Patty Whitehouse,Sách tham khảo,Phát minh,Rourke Educational Media,Introduces tools and equipment used to dig and fill holes.,10-12 tuổi
10478,Tool kit: make it smooth,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Tool-kit-make-it-smooth.jpg,27-4,072,Patty Whitehouse,Sách tham khảo,Phát minh, Rourke Pub Group,"Introduces the tools used to make surfaces smooth, including sandpaper, planes, and rasps.",10-12 tuổi
10479,Tools of the trade: wrenches,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Tools-of-the-trade-wrenches.jpg,27-3L,046,Anders Hanson,Sách tham khảo,Phát minh,SandCastle,"This image-filled title defines wrenches and its history. The four popular variants of the wrench explored in this title are the combination wrench, adjustable wrench, pipe wrench and socket wrench. Straightforward definitions along with labeled images will help kids understand the uses and value of each device. Simple sentences and tool-in-use photos will have young readers ready to get to work!",10-12 tuổi
10497,Top 10 fastest,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Top-10-fastest.jpg,26-2L,019,Ruth Owen,Sách tham khảo,Hiểu biết chung,Crabtree Publishing Company,"Discover fascinating facts and figures about the speediest things in the world! From the super-fast Bugatti Veyron car to the fastest land animal, the cheetah, find out what the fastest things on the planet are.",10-12 tuổi
10500,Top 10 unsolved mysteries,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Top-10-unsolved-mysteries.jpg,26-2L,027,Kathryn Clay,Sách tham khảo,Hiểu biết chung,Capstone Press,People disappearing without a trace? Giant structures built by ancient humans? How did these strange things happen? Get the inside scoop on history’s top ten unsolved mysteries.,10-12 tuổi
10501,Top 10 worst creepy mysteries,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Top-10-worst-creepy-mysteries.jpg,26-2L,004,Fiona Macdonald,Sách tham khảo,Hiểu biết chung,Book House,"In this book you'll discover the most mysterious events and stories to still baffle humankind to this day. From ancient wonders like the Easter Island giants to modern mysteries such as the sudden disappearance of the USS Eldridge. Are these conspiracies, magic or just a trick of the mind? Find out which is the oddest in Top Ten Creepy Mysteries. The Top Ten Worst series counts down the ghastliest ghoulies, the most petrifying pirates, the angriest animals, the nastiest natural disasters, and much, much more! Colourful and humourous illustrations accompany the terrifying text, which features information on how to survive everything from the worst volcanic eruption to the world's deadliest animal. Each title explores the facts and the science behind each subject as well as looking at their impact on the world at large. Topics and subjects are put in a geographical and historical context so the reader can breathe a sigh of relief if the threat is very old or far away. Captions and speech bubbles bring the illustrations to life while 'Vital Statistics' fact boxes fill you in on all the details. All titles feature a full glossary and index, which back up the scientific and historical information found within the books.",10-12 tuổi
10504,Top 10 worst spooky mysteries,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Top-10-worst-creepy-mysteries.jpg,26-2L,006,Fiona Macdonald,Sách tham khảo,Hiểu biết chung,Book House,"In this book you'll discover the most mysterious events and stories to still baffle humankind to this day. From ancient wonders like the Easter Island giants to modern mysteries such as the sudden disappearance of the USS Eldridge. Are these conspiracies, magic or just a trick of the mind? Find out which is the oddest in Top Ten Creepy Mysteries. The Top Ten Worst series counts down the ghastliest ghoulies, the most petrifying pirates, the angriest animals, the nastiest natural disasters, and much, much more! Colourful and humourous illustrations accompany the terrifying text, which features information on how to survive everything from the worst volcanic eruption to the world's deadliest animal. Each title explores the facts and the science behind each subject as well as looking at their impact on the world at large. Topics and subjects are put in a geographical and historical context so the reader can breathe a sigh of relief if the threat is very old or far away. Captions and speech bubbles bring the illustrations to life while 'Vital Statistics' fact boxes fill you in on all the details. All titles feature a full glossary and index, which back up the scientific and historical information found within the books.",10-12 tuổi
10505,Top 10 worst spooky mysteries,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Top-10-worst-creepy-mysteries.jpg,26-2L,005,Fiona Macdonald,Sách tham khảo,Hiểu biết chung,Book House,"In this book you'll discover the most mysterious events and stories to still baffle humankind to this day. From ancient wonders like the Easter Island giants to modern mysteries such as the sudden disappearance of the USS Eldridge. Are these conspiracies, magic or just a trick of the mind? Find out which is the oddest in Top Ten Creepy Mysteries. The Top Ten Worst series counts down the ghastliest ghoulies, the most petrifying pirates, the angriest animals, the nastiest natural disasters, and much, much more! Colourful and humourous illustrations accompany the terrifying text, which features information on how to survive everything from the worst volcanic eruption to the world's deadliest animal. Each title explores the facts and the science behind each subject as well as looking at their impact on the world at large. Topics and subjects are put in a geographical and historical context so the reader can breathe a sigh of relief if the threat is very old or far away. Captions and speech bubbles bring the illustrations to life while 'Vital Statistics' fact boxes fill you in on all the details. All titles feature a full glossary and index, which back up the scientific and historical information found within the books.",10-12 tuổi
10538,Tractors in action,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Tractors-in-action.jpg,27-3L,037,Peter Brady,Sách tham khảo,Phát minh,Capstone Press,"Pulling, plowing, hauling. Tractors do it all. Tractors help farmers plant crops, haul heavy loads, and much more. Learn more about these helpful vehicles in Tractors in Action.",10-12 tuổi
10648,Understanding electricity,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Understanding-electricity.jpg,24-6,019,Gary Gibson,Sách học và hoạt động,Hoạt động (7-9 tuổi),Stargazer Books,"Presents experiments with easy-to-follow instructions that demonstrate the properties of electricity, including static electricity, electromagnetism, conductors and insulators, and electroplating.",Age 7 - 9
10650,Understanding models,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Understanding-models.jpg,25-5,023,Jeanne Sturm,Sách tham khảo,Mọi thứ vận hành ra sao,Rourke Educational Media,Learn how models extend understanding of scientific concepts and enhance presentations.,10-12 tuổi
10651,Understanding nuclear power,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Understanding-nuclear-power.jpg,25-4,027,Fiona Reynoldson,Sách tham khảo,Mọi thứ vận hành ra sao,Gareth Stevens Pub Learning Library,"Introduces nuclear power and describes its history, how it is transformed to generate electricity, and the future of the alternative energy source.",10-12 tuổi
10689,Using electricity: switch it on,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Using-electricity-switch-it-on.jpg,25-5,056,Jim Pipe,Sách tham khảo,Mọi thứ vận hành ra sao,Black Rabbit Books ,"This series introduces early readers to non-fiction. Each book is designed to increase reading fluency and combines a narrative text, accessible language and an easy-to-follow format with an exciting story at the end.",10-12 tuổi
10783,Water science fair projects,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/Water-science-fair-projects.jpg,24-6,020,Jordan McGill,Sách học và hoạt động,Hoạt động (7-9 tuổi),Weigl Pub Inc,"Get inside tips on how to succeed in a science fair. Each title in I Love Science Fairs takes you from project selection to completion. Learn about the scientific method and how to impress the judges as you explore six exciting projects. Then, go online to find fun videos, activities, and even more projects.",Age 7 - 9
10801,We go: planes,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/We-go-planes.jpg,27-3L,049,Dana Rau,Sách tham khảo,Phát minh,Cavendish Square Publishing,"A bilingual series with simple and engaging text and photos, which makes a perfect choice for children just learning to read.",10-12 tuổi
10850,What are atoms?,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/What-are-atoms.jpg,25-5,090,Lisa Trumbauer,Sách tham khảo,Mọi thứ vận hành ra sao,Children's Press,"The natural world comes alive for young readers with Rookie Read-About Science!
Rookie Read-About Physical Science series introduces the youngest readers (Ages 6-7) to physical science concepts. Each book features critical-thinking questions throughout the text; a simple, hands-on experiment; a glossary and more.",10-12 tuổi
10853,What are electricity and magnetism,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/What-are-electricity-and-magnetism.jpg,25-5,047,Richard Spilsbury,Sách tham khảo,Mọi thứ vận hành ra sao,Enslow Elementary,"The functionality of batteries and circuits, the creation of magnetic fields, the definition of electromagnetism, and more is presented to budding scientists, in a comprehensive guide with hands-on activities and full-color illustrations throughout.",10-12 tuổi
10879,What do you know about light?,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/What-do-you-know-about-light.jpg,25-5,071,Tilda Monroe,Sách tham khảo,Mọi thứ vận hành ra sao,PowerKids Press,Basic information about light and its properties.,10-12 tuổi
10880,What does it do: combine,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/What-does-it-do-combine.jpg,27-3L,039,Mark Friedman,Sách tham khảo,Phát minh,Cherry Lake Publishing,Learn about the different parts of a combine and find out how these interesting machines are used to harvest crops.,10-12 tuổi
10881,What does it do: tractor,https://lotuscommunity.org.vn/wp-content/uploads/2021/06/What-does-it-do-tractor.jpg,27-3L,038,Josh Gregory,Sách tham khảo,Phát minh,Cherry Lake Publishing,Tractors are an essential tool for farmers everywhere. Readers will learn how farmers use tractors to plant and harvest the crops we use every day. They will also find out how people use tractors to maintain their yards and do chores.,10-12 tuổi
